ABN,Charity_Legal_Name,Other_Organisation_Names,Address_Type,Address_Line_1,Address_Line_2,Address_Line_3,Town_City,State,Postcode,Country,Charity_Website,Registration_Date,Date_Organisation_Established,Charity_Size,Number_of_Responsible_Persons,Financial_Year_End,Operates_in_ACT,Operates_in_NSW,Operates_in_NT,Operates_in_QLD,Operates_in_SA,Operates_in_TAS,Operates_in_VIC,Operates_in_WA,Operating_Countries,PBI,HPC,Preventing_or_relieving_suffering_of_animals,Advancing_Culture,Advancing_Education,Advancing_Health,Promote_or_oppose_a_change_to_law__government_poll_or_prac,Advancing_natual_environment,Promoting_or_protecting_human_rights,Purposes_beneficial_to_ther_general_public_and_other_analogous,Promoting_reconciliation__mutual_respect_and_tolerance,Advancing_Religion,Advancing_social_or_public_welfare,Advancing_security_or_safety_of_Australia_or_Australian_public,Aboriginal_or_TSI,Adults,Aged_Persons,Children,Communities_Overseas,Early_Childhood,Ethnic_Groups,Families,Females,Financially_Disadvantaged,LGBTIQA+,General_Community_in_Australia,Males,Migrants_Refugees_or_Asylum_Seekers,Other_Beneficiaries,Other_Charities,People_at_risk_of_homelessness,People_with_Chronic_Illness,People_with_Disabilities,Pre_Post_Release_Offenders,Rural_Regional_Remote_Communities,Unemployed_Person,Veterans_or_their_families,Victims_of_crime,Victims_of_Disasters,Youth,animals,environment,other_gender_identities
63631277636,Church Property Trust - The Thomas & Edna Bolton Endowment - Enfield,,Business,"Level 2, St Andrew's House",Sydney Square,,Sydney,NSW,2000,,,03/12/2012,01/01/1995,Small,11,31-Dec,,Y,,,,,,,AUS,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
19722156938,The Anglican Parish Of St Mary Magdalene Moore Street,,Business,26 Moore St,,,Adelaide,SA,5000,,,03/12/2012,31/12/1845,Small,6,31-Dec,,,,,Y,,,,AUS,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
19647219972,Uca - St Andrews Bacchus Marsh,,Business,12 Gisborne Rd,,,Bacchus Marsh,VIC,3340,Australia,bmuc.org.au,03/12/2012,01/01/1977,Small,6,31-Dec,,,,,,,Y,,,,,,,,,,,,,,Y,,,,Y,Y,Y,,Y,,Y,,,,,,,,,,,,,,,,,,Y,,,
37640232124,Burwood RSL sub-Branch (RSL NSW),,Business,,,,,,,Australia,,03/12/2012,01/01/1919,Small,7,31-Dec,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,
97428769214,The Trustee For The Australian Society For Medical Research Research Fund,The Australian Society for Medical Research Research Fund,Business,"Level 17, Angel Place",123 Pitt Street,,Sydney,NSW,2000,Australia,https://asmr.org.au,03/12/2012,01/01/1990,Small,10,30-Jun,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
37905710277,Alfred Healthcare Trusts Ac Jung Research Scholarship Fund,,Business,GPO Box 2307,,,Melbourne,VIC,3001,AUSTRALIA,,03/12/2012,01/01/1974,Small,2,30-Jun,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,
68195761492,The Trustee For Bendigo Community Theatre And Arts Public Fund,Apollo Productions,Business,,,,,,,Australia,http://www.apolloproductions.org/,03/12/2012,01/01/1992,Small,1,31-Dec,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,Y,Y,Y,,,Y,Y,,,,,Y,Y,,Y,,,,,,,,
19712691630,Grovedale Baptist Church,,Business,94-96 Pioneer Rd,,,Grovedale,VIC,3216,Australia,www.grovedalebc.org.au,03/12/2012,01/01/1970,Small,2,31-Dec,,,,,,,Y,,,,,,,,,,,,,,Y,,,,Y,Y,Y,,Y,,Y,Y,,,,Y,,,,,,,,,,,,,,,,
19643216493,Arthur Street Scottsdale Gospel Trust,,Business,,,,,,,,,03/12/2012,01/01/1978,Small,5,30-Jun,,,,,,Y,,,AUS,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
19416546368,Orrca Incorporated,,Business,40 Westcott Street,,,Eastlakes,NSW,2018,Australia,www.orrca.org.au,03/12/2012,01/01/1986,Small,9,31-Oct,,Y,,,,,,,AUS,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,
19731283176,Church Of Christ Roma,,Business,119 Currey St,,,Roma,QLD,4455,Australia,www.romachurchofchrist.org,03/12/2012,31/12/1887,Small,6,30-Jun,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,,,Y,,Y,Y,Y,Y,Y,Y,,Y,,,
98634977549,Westside Housing Company Limited,Previously known as Westside Housing Association Incorporated ABN:19731590825,Business,478 Port Rd,,,West Hindmarsh,SA,5007,Australia,https://westsidehousing.org.au,03/12/2012,01/01/1984,Large,8,30-Jun,,,,,Y,,,,,Y,,,,,,,,,,,,Y,,,Y,Y,,,,,,Y,Y,,,,,,,Y,,,,,,Y,Y,,,,,
37905306929,Parish Of Hamilton,PARISH OF HAMILTON ,Business,GPO Box 748,,,Hobart,TAS,7001,AUSTRALIA,www.anglicantas.org.au,03/12/2012,31/12/1799,Small,5,30-Jun,,,,,,Y,,,AUS,,,,,,,,,,,,Y,,,,Y,Y,Y,,Y,,,Y,,,Y,Y,,,,,,,,,,,,,Y,,,
48313927032,Seabrook Aboriginal Corporation,,Business,137 Robinson Road,137 Robinson Road,,BROOKTON,WA,6306,,,03/12/2012,08/09/1992,,8,30-Jun,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,
48314238336,Returned Services League of Australia (Queensland Branch) Bayside South Sub Branch Inc,,Business,22 Meissner Street,,,Redland Bay,QLD,4165,,,03/12/2012,01/01/2007,Small,2,31-Dec,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,Y,,,,Y,,,,,,,,,,Y,,,,,,
48360657320,The Trustee For Ray And Shirl Norman Cancer Research Trust,,Business,240 Waymouth St,,,Adelaide,SA,5000,Australia,www.hscgb.com.au,03/12/2012,01/01/2009,Medium,3,30-Jun,,,,,Y,,,,AUS,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
37805224258,Holy Family Catholic Church Doveton,,Business,100 Power Road,,,Doveton,VIC,3177,,,03/12/2012,01/01/1962,Small,1,31-Dec,,,,,,,Y,,AUS,,,,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,
37901809074,Anglican Savings And Development Fund Anglican Diocese Of Newcastle,,Business,87 Toronto Road,,,Booragul,NSW,2284,Australia,www.newcastleanglican.org.au/,03/12/2012,31/12/1816,Large,11,31-Dec,,Y,,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,Y,,Y,,Y,Y,Y,,Y,Y,,,,,,,,Y,,,,,Y,,,
97435772431,Russell Vale Public School P&C Association,,Business,3 Terania St,,,Russell Vale,NSW,2517,Australia,,03/12/2012,01/01/1954,Small,2,31-Oct,,Y,,,,,,,AUS,,,,,Y,,,,,,,,,,Y,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,
37809914240,Langhorne Creek Community Uniting Church,,Business,1170 Meechi Rd,,,Langhorne Creek,SA,5255,Australia,,03/12/2012,01/01/1977,Small,9,31-Dec,,,,,Y,,,,AUS,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
48353407161,Returned & Services League Of Australia (Queensland Branch) Springsure Sub Branch,,Business,PO Box 109,,,Springsure,QLD,4722,,,03/12/2012,01/01/2000,Small,3,31-Dec,,,,Y,,,,,AUS,,,,Y,,,,,,,,,Y,,,Y,Y,,,,,,Y,,,,Y,,,,,,,,,,Y,,,,,,
97448280726,Uca-Mornington Island,,Business,PO Box 1820,Gununa Post Office,,Mornington Island,QLD,4871,Australia,,03/12/2012,01/01/1977,Small,5,30-Jun,,,,Y,,,,,AUS,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
48356492230,Tatura Blue Light Pcyc Inc,Tatura Blue Light Inc,Business,195 Hogan St,,,Tatura,VIC,3616,Australia,,03/12/2012,01/01/2002,Small,4,30-Jun,,,,,,,Y,,AUS,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
48473076971,Christian New Life Centre Kempsey,,Business,16-24 Yarrabandinni Rd,,,Frederickton,NSW,2440,Australia,cnlcfreddo.com.au,03/12/2012,01/01/2000,Small,1,30-Jun,,Y,,,,,,,AUS,,,,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,Y,,Y,Y,,,Y,,,,Y,,,
97574705861,Uca-Kaniva Uniting Church Parish,,Business,20 Baker Street,,,Kaniva,VIC,3419,,,03/12/2012,01/01/1977,Small,4,31-Dec,,,,,,,Y,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,,Y,,,Y,Y,Y,,Y,,,,,,,,,,Y,,,Y
97631209452,Clinical Oncology Society of Australia Limited,,Business,320 Pitt St,,,Sydney,NSW,2000,Australia,www.cosa.org.au,03/12/2012,01/01/1986,Medium,11,30-Jun,,,,,Y,,Y,,AUS,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,
37909032249,Philadelphia Tabernacle United Pentecostal Church Inc A1007177T,,Business,166-168 Warton Rd,,,Huntingdale,WA,6110,Australia,,03/12/2012,01/01/1998,Small,5,30-Jun,,,,,,,,Y,AUS,,,,,,,,,,,,Y,,,,Y,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,Y,,,
48318937648,Share Care Disability Services Ltd,,Business,135 Thirteenth Avenue,,,AUSTRAL,NSW,2179,Australia,,03/12/2012,01/01/1987,Small,9,30-Jun,,Y,,,,,,,AUS,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,
97580627323,Sisters Housing Enterprises Inc,,Business,,,,,,,Australia,www.sistershousing.org.au,03/12/2012,01/01/1994,Medium,6,30-Jun,,Y,,,,,,,,Y,,,,,,,,,Y,,,,,Y,Y,Y,,,,Y,Y,Y,,,,,,,,Y,,,,Y,,,,,,,,
97642703557,St Benedict's Catholic Church Burwood,St Benedict's                     ,Business,299 Warrigal Road,,,Burwood,VIC,3125,,,03/12/2012,01/01/1952,Small,1,31-Dec,,,,,,,Y,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,
90034374668,Disabled Children's Foundation Inc,,Business,3 Castlegate Way,,,Woodvale,WA,6026,Australia,www.disabledchildrensfoundation.org.au,03/12/2012,01/01/1997,Small,6,30-Jun,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13325439421,Matraville Baptist Church,,Business,1 Australia Ave,,,Matraville,NSW,2036,Australia,matravillebaptist.org,03/12/2012,01/01/1946,Small,2,30-Jun,,Y,,,,,,,AUS,,,,,,,,,,,,Y,,,Y,Y,Y,,,Y,Y,Y,Y,Y,,,Y,Y,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,
83965751496,Peninsula Orthopaedic Research Institute,Previously known as ABN 13294228512,Business,"Level 7, Suite 20 Northern Beaches Hospital",105 Frenchs Forest Rd,,Frenchs Forest,NSW,2086,Australia,www.pori.org.au,03/12/2012,01/01/2003,Small,5,30-Jun,,Y,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
43433731523,Mallacoota & Genoa Broadcasting Association Incorporated,3MGB,Business,Po Box 555,,,Mallacoota,VIC,3892,Australia,www.3mgb.org.au,03/12/2012,01/01/1994,Small,2,30-Jun,,,,,,,Y,,AUS,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,,Y,,Y,Y,,Y,,,Y,Y,Y,,Y,
13334735337,ROBERTSON AGRICULTURAL AND HORTICULTURAL SOCIETY INC,,Business,2315 Kangaloon Rd,,,Robertson,NSW,2577,Australia,www.robertsonshow.org.au,03/12/2012,31/12/1877,Small,5,30-Jun,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
43298285413,Bordertown Church Of Christ,,Business,Po Box 80,,,Bordertown,SA,5268,Australia,,03/12/2012,01/01/1907,Small,4,30-Jun,,,,,Y,,,,AUS,,,,,,,,,,,,Y,,,,Y,Y,,,,,Y,Y,,,Y,Y,,,,,,,,,,,,,Y,,,
37906462454,Kirra Surf Life Saving Club Inc.,37906462454; ,Business,15 Marine Pde,,,COOLANGATTA,QLD,4225,AUSTRALIA,www.kirrasurfclub.com.au/,03/12/2012,01/01/1916,Small,10,30-Apr,,,,Y,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
97450542322,Albany Free Reformed Church Education Association (Inc),,Business,9 Beaufort Road,,,Yakamia,WA,6330,Australia,jcsa.wa.edu.au,03/12/2012,01/01/1962,Large,11,31-Dec,,,,,,,,Y,AUS,,,,,Y,,,,,,,Y,,,,,,Y,,Y,,,,,,,,,,,,,Y,,,,,,,,,,
97577321065,The Trustee For The Freemasons Public Charitable Foundation,,Business,"Level 1, 288 Victoria Parade",,,East Melbourne,VIC,3002,Australia,https://www.freemasonsfoundation.org,03/12/2012,01/01/1988,Medium,7,30-Jun,,,,,,,Y,,AUS,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,
97639911234,United Pentecostal Church Of Caroline Springs Inc,united pentecostal outreach,Business,234 Caroline Springs Bvd,,,Caroline Springs,VIC,3023,Australia,http://upccarolinesprings.com,03/12/2012,01/01/2002,Small,4,30-Sep,,,,,,,Y,,AUS,,,,,,,,,,,,Y,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,Y,,,,
90035013316,The Corporation Of The Diocesan Synod Of North Queensland,"CATSIM Anglican Ministry Unit, Cairns",Business,PO Box 1244,,,Townsville,Qld,4810,,https://www.anglicannq.org/,03/12/2012,01/01/1992,Small,2,31-Dec,,,,Y,,,,,AUS,,,,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y
89863505849,Kew Baptist Church,,Business,10 Highbury Gr,,,Kew,VIC,3101,Australia,https://www.kewbaptist.org.au,03/12/2012,31/12/1855,Medium,7,30-Jun,,,,,,,Y,,AUS,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
89866800390,Australian War Widows W.A. Inc.,,Business,15 Plantation Street,,,Menora,WA,6050,Australia,,03/12/2012,01/01/1946,Medium,7,31-Mar,,,,,,,,Y,AUS,Y,,,,,,,,,,,,Y,,,Y,Y,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
13294582557,Arts North West Inc,,Business,16 East Avenue,,,Glen Innes,NSW,2370,Australia,www.artsnw.com.au,03/12/2012,01/01/1996,Medium,8,31-Dec,,Y,,,,,,,AUS,,,,Y,,,,,,,,,,,Y,Y,Y,,,,,,Y,,,,Y,,,,,,Y,,Y,,,,,Y,,,
43336198526,ARAFMI Ltd,,Business,6 Ambleside St,,,West End,QLD,4101,Australia,www.arafmi.com.au,03/12/2012,01/01/1986,Large,6,30-Jun,,,,Y,,,,,AUS,Y,,,,,Y,,,,,,,,,Y,Y,Y,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,,Y,Y,,Y,,Y,,,Y
13303397074,St George Historical Society Inc,"St George Historical Society Inc, Wesley Lance Fairhall",Business,18 Lydham Avenue,,,Rockdale,NSW,2216,Australia,http://stgeorgehistsoc.org.au,03/12/2012,01/01/1961,Small,5,30-Jun,,Y,,,,,,,AUS,,,,Y,,,,,,,,,,,Y,Y,Y,Y,,,Y,Y,Y,Y,,Y,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,,Y
37905613207,Neutral Bay Public School Parents & Citizens Association,,Business,,,,,,,Australia,https://neutralbay-p.schools.nsw.gov.au/fundraising/p-c.html,03/12/2012,01/01/1970,Small,3,30-Sep,,Y,,,,,,,AUS,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
48354022151,Yabur Yulgun Employment Services Indigenous Corporation,First Sun Employment,Business,"Shop 4, 91 Minjungbal Drive",,,TWEED HEADS SOUTH,NSW,2486,,,03/12/2012,08/03/2002,,5,30-Jun,,Y,,Y,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,Y,,Y,Y,Y,Y,,,Y,,Y,Y,,Y,,,,Y,,,
48471699609,Lutheran Church Of Australia Queensland District (Lutheran Community Care),Mary and Martha's,Business,Level 1 24 McDougall Street,,,Milton,QLD,4064,Australia,,03/12/2012,01/01/1967,,7,30-Jun,,,,Y,,,,,,Y,,,,,,,,,Y,,,Y,,Y,,Y,Y,,,,,Y,,,,Y,,,,Y,Y,Y,,,,,,Y,Y,,,
90037568795,Helena Valley Primary School P&C Assoc Inc,,Business,Helena Valley Primary School,,,Helena Valley,WA,6056,Australia,https://www.facebook.com/groups/461049880894587/,03/12/2012,01/01/1989,Small,1,30-Jun,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
90039932667,Polio NSW Inc,,Business,1 Fennell St,,,Parramatta,NSW,2150,Australia,www.polionsw.org.au,03/12/2012,01/01/1989,Small,9,30-Jun,Y,Y,,,,,,,,Y,,,,,Y,,,,,,,,,,Y,Y,,,,,Y,Y,,,Y,Y,,,,,,Y,,,,,,,,,,
89871035615,Stalker Theatre Incorporated,,Business,Petersham Town Hall L1,107 Crystal Street,,Petersham,NSW,2049,Australia,http://www.stalker.com.au,03/12/2012,01/01/1989,Small,7,31-Dec,,Y,,,,,,,"AUS, COL, HKG, MEX, NZL, POL",,,,Y,,,,,,,,,,,Y,Y,,Y,Y,,Y,Y,Y,,,Y,Y,,,,,,,,,,,,,Y,,,
89872976035,Unitarian Church In NSW,,Business,1-15 Francis St,,,Darlinghurst,NSW,2010,Australia,sydneyunitarianchurch.org,03/12/2012,31/12/1849,Small,4,31-Dec,,Y,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,Y,,,Y,,,,,,,,Y,,,,,,,,,,,
43335177073,Uca - Barwon Heads,,Business,Po Box 1038,,,Barwon Heads,VIC,3227,Australia,barwonheads.ucavictas.org.au,03/12/2012,01/01/1977,Small,5,31-Dec,,,,,,,Y,,AUS,,,,,,,,,,,,Y,,,,,Y,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,
43336581511,Pilbara Community Legal Service Limited,,Business,Units 52-54 15 Sharpe Avenue,,,Karratha,WA,6714,Australia,https://www.pcls.net.au/,03/12/2012,01/01/1998,Large,6,30-Jun,,,,,,,,Y,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,,,Y,Y,Y,Y,,,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,
69867357105,Australasian Menopause Society Limited,,Business,50 Carrington St,,,PASCOE VALE SOUTH,VIC,3044,Australia,www.menopause.org.au,03/12/2012,24/10/1989,Medium,10,30-Jun,,Y,,Y,,Y,Y,,AUS,,Y,,,Y,,,,,,,,,,,Y,Y,,,,Y,Y,Y,,,Y,Y,,,,,Y,,,Y,,,,,Y,,,
97442336082,Celebrate Health Care Limited,"Celebrate Aminya, Celebrate Community, Celebrate Health Care, Celebrate May Shaw, Previously known as ""May Shaw Health Centre Inc""",Business,Celebrate May Shaw,37 Wellington Street,,Swansea,TAS,7190,Australia,https://www.celebrate.org.au,03/12/2012,01/01/2004,Large,9,30-Jun,,,,,,,,,,Y,,,,,Y,,,,Y,,,Y,,,,Y,,,,,,Y,,,,Y,,,,,,,,Y,,Y,,,,,,
48317473660,Tamborine Mountain Community Care Association Incorporated,,Business,42 Southport Ave,,,Tamborine Mountain,QLD,4272,Australia,http://www.tmcca.com.au,03/12/2012,01/01/1991,Medium,8,30-Jun,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,Y,,,,Y,,Y,,,Y,Y,,,,,,,,,,,,,,,,
97638869660,Leeming Primary School Parents & Citizens Association Incorporated,,Business,8 Meharry Rd,,,Leeming,WA,6149,Australia,http://leemingps.wa.edu.au/community/pc-association/,03/12/2012,01/01/1989,Small,4,31-Dec,,,,,,,,Y,AUS,,,,,Y,,,,,,,,,,,,,Y,,Y,,Y,,,,,,,,,,,,,,,,,,,,,
97587962424,Melton South Community Centre Inc,,Business,41 Exford Rd,,,Melton South,VIC,3338,Australia,meltonsouth.org.au,03/12/2012,01/01/1986,Small,3,30-Jun,,,,,,,Y,,AUS,,,,,,,,,,,,,,,Y,,,,,,Y,Y,Y,Y,,,Y,,,,Y,,Y,,,Y,,,,,,,
43433405244,I-Kuan Tao Association Of New South Wales Incorporated,,Business,182 Ray Road,,,Epping,NSW,2121,Australia,,03/12/2012,01/01/2011,Small,1,30-Jun,,Y,,,,,,,AUS,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,
13335990038,Woden Seniors Incorporated,,Business,12 Corinna Street,,,Phillip,ACT,2606,Australia,http://www.wodenseniors.org.au,03/12/2012,01/01/1980,Small,9,30-Jun,Y,,,,,,,,AUS,,,,,Y,,,,,,,,Y,,,,Y,,,,,,,Y,,,,,,,,Y,Y,,,,,,,,,,
43298324331,Saint Thomas Syrian Orthodox Benevolent Association,,Business,76a Central Rd,,,Unanderra,NSW,2526,Australia,,03/12/2012,01/01/1992,Small,1,30-Jun,,Y,,,,,,,AUS,,,,,,,,,,,,Y,,,,Y,Y,Y,,Y,,Y,Y,,,,Y,,,,,,,,,,,,,Y,,,
18159308675,Organic Matters Foundation Limited,,Business,291 Mororo Rd,,,Mororo,NSW,2469,Australia,www.organicmatters.org.au,03/12/2012,02/07/2012,Small,2,30-Jun,,,,,,,,,,,,,,Y,,,Y,,,,,,,Y,Y,,,Y,,Y,,Y,Y,,Y,Y,,,Y,,,,,Y,,,,,,,Y,
72010228789,Australian Strings Association Limited,AUSTA,Business,31 Lowan St,,,Brunswick East,VIC,3057,Australia,www.austa.asn.au,03/12/2012,09/04/1981,Small,10,30-Jun,,,,,,,,,AUS,,,,Y,Y,,,,,,,,,,,Y,Y,Y,,Y,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
98161494382,A2A Ltd,,Business,Po Box 276,,,Riverside,TAS,7250,Australia,www.a2a.org.au,24/01/2013,03/12/2012,Small,8,31-Dec,,,,,,Y,,,AUS,,,,,,,,,,,,Y,,,,Y,Y,Y,,Y,,Y,,,,,,,,,,,,,,,,,,Y,,,
37817871064,The Trustee For Clovelly Parish - Acpt (1073),,Business,"Level 2, St Andrew's House",Sydney Square,,Sydney,NSW,2000,,,03/12/2012,01/01/2000,Small,11,31-Dec,,Y,,,,,,,AUS,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
97577056756,Good News Lutheran College,,Business,Good News Christian School,,,Tarneit,VIC,3029,Australia,http://www.goodnews.vic.edu.au,03/12/2012,01/01/1996,Large,3,31-Dec,,,,,,,Y,,,,,,,Y,,,,,,,,,,Y,,,Y,,,Y,,,,,,,,,,,,Y,,,,,,,Y,,,
97639372729,Waminda South Coast Women’s Health and Wellbeing Aboriginal Corporation,,Business,122 Kinghorne Street,,,NOWRA,NSW,2541,,,03/12/2012,01/06/1989,,7,30-Jun,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90043050087,KINGSTOWN PARENTS & CITIZENS ASSN,,Business,4301 Kingstown Rd,,,Kingstown,NSW,2358,Australia,,03/12/2012,01/11/1999,Small,3,31-Dec,,Y,,,,,,,AUS,,,,,Y,,,,,,,,,,,,,Y,,Y,,Y,,,,,,,,,,,,,,,,,,,,,
90031731806,St George District Division Of General Practice Inc,,Business,1-3 Queen St,,,Arncliffe,NSW,2205,Australia,https://stgdgp.org.au,03/12/2012,01/01/1993,Small,4,30-Jun,,Y,,,,,,,AUS,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,
93490283712,Australian Support Dogs Incorporated,,Business,15 Eric Rd,,,Artarmon,NSW,2064,Australia,www.asdog.org.au,03/12/2012,01/01/1997,Small,6,30-Jun,,Y,,,,,,,AUS,Y,,,,,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,
13294026244,Historical Aircraft Restoration Society,,Business,54 Airport Rd,,,Albion Park Rail,NSW,2527,Australia,hars.org.au,03/12/2012,01/01/1988,Medium,11,30-Jun,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,Y,Y,Y,,Y,,Y,Y,,,,Y,,,,,,,,,,,,,Y,,,
13310092237,The Trustee For Erwin Vogt Foundation,,Business,43 Franklin St,,,Adelaide,SA,5000,AUSTRALIA,,03/12/2012,01/01/2007,Large,9,30-Jun,,,,,Y,,,,,,,,,,Y,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
13315121009,Youth With A Mission - Tasmania Inc,,Business,2750 Tasman Hwy,,,Sorell,TAS,7172,Australia,https://ywamtasmania.org/,03/12/2012,01/01/1989,Small,5,30-Jun,,,,,,Y,,,AUS,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,
13317461763,Jesus Youth Australia,,Business,35 Pevensey Dr,,,Narre Warren,VIC,3805,Australia,www.jesusyouth.org.au,03/12/2012,01/01/2005,Medium,7,30-Jun,,,,,,,Y,,AUS,,,,,,,,,,,,Y,,,,Y,,Y,,,,Y,,,,,,,,,,,,,,,,,,Y,,,
37905538438,The Trustee For Top Blokes Foundation,,Business,Ikon House,,,Sydney,NSW,2000,Australia,www.topblokes.org.au,03/12/2012,01/01/2009,Large,8,30-Jun,,Y,,Y,,,,,,Y,,,,,Y,,,,,,,Y,,Y,,,Y,,,Y,,,Y,,,Y,,,,Y,,Y,Y,Y,Y,,Y,,Y,,,
97629075188,Lismore Revival Centre,,Business,3 Carson St,,,Goonellabah,NSW,2480,Australia,lrf.org.au,03/12/2012,01/01/1982,Small,5,30-Jun,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,Y,,Y,,Y,,,,,,,,,Y,,,,,,,,,Y,,,
97578003571,The West Moreton Landcare Group Inc,,Business,9-19 Girral Road,,,Thagoona,QLD,4306,Australia,,03/12/2012,01/01/1993,Small,4,30-Jun,,,,Y,,,,,,,,,,,,,Y,,,,,,,,Y,Y,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,Y,,,,Y,,Y,
97585098901,Townsville Lutheran Parish,,Business,40 Townsend St,,,Mysterton,QLD,4812,Australia,https://stpaulstownsville.com.au/,03/12/2012,01/01/1955,Small,4,30-Jun,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,
97671128158,Community Environment Network Inc,,Business,Po Box 149,,,Ourimbah,NSW,2258,Australia,www.cen.org.au,03/12/2012,01/01/2000,Medium,4,31-Dec,,Y,,,,,,,AUS,,,,,,,Y,Y,,,,,,,,Y,Y,Y,,Y,,Y,,,,Y,,,,Y,,,Y,,,Y,,,,Y,Y,Y,
